another_bug_proba,break_bug_proba,electro_bug_proba,engine_check_proba,engine_fuel_proba,engine_ignition_proba,engine_overheat_proba,gear_stick_proba,wheel_shake_proba
0.100796126,0.091505334,0.11165034,0.12916394,0.11606528,0.10221294,0.09540517,0.119774744,0.1334261
0.10898204,0.110189594,0.08500616,0.1116759,0.12786393,0.11737858,0.10555952,0.11821544,0.11512881
0.11744218,0.11723348,0.10181643,0.11246834,0.11921762,0.10795582,0.13127166,0.12392466,0.06866984
0.1493086,0.104631744,0.108287245,0.10950498,0.075928524,0.109053545,0.114625484,0.11334745,0.11531242
0.107751474,0.118302315,0.10949996,0.11261536,0.10497883,0.116279855,0.09869148,0.11329092,0.11858976
0.10537576,0.11573294,0.097899795,0.098247655,0.0965356,0.1258556,0.11181422,0.121290386,0.12724808
0.10101889,0.12149324,0.108961225,0.10579949,0.14052324,0.102317534,0.11931736,0.13163686,0.06893217
0.117894396,0.10700969,0.13231538,0.13388123,0.083726496,0.10743419,0.123315014,0.12318309,0.07124051
0.113237195,0.106082946,0.09678006,0.09918865,0.115574025,0.13707758,0.11188782,0.090391934,0.12977982
0.12890382,0.11208647,0.10040895,0.10170959,0.12703842,0.10890065,0.104391426,0.108355716,0.108204946
0.10978442,0.104275964,0.10378451,0.11456571,0.107311204,0.160528,0.12016287,0.11070155,0.06888574
0.12284842,0.10650519,0.120782994,0.10773282,0.09883878,0.11413594,0.10943036,0.12642759,0.09329793
0.1147096,0.10492419,0.11466254,0.109470494,0.1424111,0.11105352,0.13840576,0.09149693,0.07286587
0.12566732,0.10892495,0.10973947,0.13223085,0.108625226,0.11133728,0.12520371,0.10780111,0.070470095
0.11478504,0.12538497,0.105429195,0.101371385,0.1047824,0.10947781,0.12646705,0.116503134,0.09579904
0.09802032,0.11372413,0.11784157,0.107290916,0.11495572,0.11151689,0.11658763,0.11653952,0.10352327
0.14717494,0.12663533,0.10333929,0.13131604,0.0825352,0.10412583,0.12345756,0.11487986,0.06653596
0.21032663,0.10653238,0.10772193,0.092367835,0.07863287,0.10440138,0.09690114,0.11131182,0.091804005
0.11170791,0.12331243,0.10345398,0.1014231,0.10558274,0.09654551,0.12444805,0.13517031,0.09835601
0.11176085,0.08691324,0.108921565,0.12420826,0.14695548,0.106747106,0.10157938,0.10543069,0.10748342
0.1227797,0.11820145,0.10597168,0.13108166,0.13811141,0.094521426,0.101707645,0.09746445,0.09016059
0.108959734,0.11052948,0.12107496,0.107471034,0.0932245,0.11855688,0.112174556,0.10753211,0.12047679
0.09970423,0.11239597,0.10867512,0.15652424,0.08554649,0.107993975,0.0948003,0.12898263,0.10537704
0.11447225,0.14887697,0.10317824,0.13297756,0.101705216,0.10301291,0.11276298,0.11923535,0.063778564
0.115399115,0.10557575,0.109438345,0.10754894,0.11049178,0.12023589,0.09995706,0.11486658,0.11648659
0.11422238,0.106132686,0.10578932,0.113671415,0.11845271,0.12788035,0.105321586,0.08945926,0.119070254
0.12812372,0.10707884,0.103216596,0.11500343,0.08201998,0.109998845,0.090726666,0.13065867,0.13317324
0.120358154,0.11686015,0.11243516,0.10872071,0.11402486,0.099231154,0.10803261,0.12772629,0.092610925
0.11675409,0.1092564,0.10017035,0.10354398,0.109059535,0.11523023,0.12444325,0.11121136,0.11033081
0.12402632,0.101590306,0.10806038,0.11887502,0.092825234,0.12170027,0.11681284,0.1264913,0.089618355
0.12533724,0.12585077,0.13098975,0.094914235,0.104885645,0.093337834,0.14615686,0.11279883,0.06572881
0.10203943,0.11472583,0.09629979,0.111685336,0.1222549,0.12926874,0.09495032,0.118500136,0.11027555
0.107420295,0.1062619,0.105935305,0.111265235,0.09844808,0.106414825,0.12329726,0.10725043,0.13370664
0.11671243,0.113095544,0.112687595,0.09526038,0.12891386,0.11598352,0.117788956,0.11084135,0.08871634
0.186526,0.10921917,0.10285969,0.10321493,0.10295946,0.09427765,0.12964587,0.106382005,0.0649152
0.11368932,0.11873306,0.10489659,0.10237284,0.13418275,0.107633784,0.13293329,0.11424784,0.07131054
0.100227885,0.115163416,0.09891146,0.11377229,0.115304686,0.1167733,0.119569466,0.11035865,0.10991889
0.104814894,0.11204418,0.1017076,0.1366601,0.10360681,0.09973501,0.11239874,0.131355,0.097677656
0.11915695,0.12174604,0.10756162,0.098933995,0.11860151,0.121384546,0.12151822,0.11660407,0.07449307
0.1184972,0.104716055,0.10882233,0.16479364,0.07546527,0.11132849,0.10091648,0.12143369,0.094026834
0.10454702,0.1474175,0.103011,0.09861179,0.11755057,0.10674172,0.12177147,0.10838972,0.091959186
0.12095939,0.1255888,0.10666199,0.1316329,0.113838494,0.11030264,0.10470894,0.119860046,0.066446826
0.11550826,0.109176576,0.10499264,0.13048165,0.12836887,0.10090571,0.12859339,0.114128105,0.06784476
0.09992847,0.10650051,0.13269699,0.11008531,0.10726686,0.11402106,0.112115465,0.10875316,0.10863219
0.10810279,0.105672665,0.09052785,0.11338372,0.1356401,0.10415972,0.10341473,0.11758629,0.12151216
0.14285488,0.09559844,0.105744295,0.110210024,0.098154746,0.12101472,0.15146662,0.10970354,0.06525271
0.099059656,0.14640185,0.121377446,0.107501395,0.10122374,0.11073511,0.1242284,0.11845963,0.071012795
0.13351817,0.12614816,0.13405678,0.10000856,0.081667624,0.11349909,0.09579452,0.1212432,0.09406389
0.117236674,0.11307889,0.104383774,0.1120934,0.11518668,0.11236917,0.13719659,0.11917134,0.0692835
0.10896393,0.10549702,0.116018794,0.13273934,0.10565999,0.10913074,0.11021133,0.106988974,0.10478991
0.12776467,0.10297126,0.11069794,0.10942288,0.090422794,0.11660183,0.12727901,0.10911011,0.10572948
0.09752701,0.105795614,0.12254141,0.106492236,0.137564,0.09993758,0.112638876,0.11399088,0.103512414
0.11824537,0.10886155,0.10246315,0.11661016,0.12501734,0.108039,0.108808815,0.122935206,0.08901942
0.107048884,0.10813525,0.1060697,0.11765321,0.1511738,0.110460356,0.11961264,0.11236695,0.06747923
0.17642862,0.113568336,0.097088896,0.11650308,0.108240716,0.0969176,0.09746759,0.099325426,0.09445974
0.17402562,0.11994897,0.107424624,0.09208757,0.14076112,0.102506556,0.09069445,0.1092164,0.063334666
0.12583965,0.103593454,0.107078955,0.09708267,0.11913303,0.11140774,0.14505976,0.1274292,0.063375495
0.10493382,0.14051047,0.106366076,0.11676154,0.10328365,0.1138526,0.10012431,0.10875296,0.10541461
0.09697885,0.12662788,0.10088543,0.11636884,0.12478055,0.09519568,0.10837231,0.14389634,0.086894095
0.15595156,0.107635126,0.12023581,0.13836679,0.088544115,0.09956065,0.09230119,0.112446725,0.08495806
0.10970081,0.14376554,0.11408887,0.11077839,0.09425669,0.1010439,0.12249978,0.12044121,0.08342481
0.10848032,0.12201952,0.12389011,0.10573324,0.10493551,0.100955345,0.14020672,0.12676695,0.0670123
0.10436523,0.09963101,0.103188016,0.1062581,0.10975719,0.1519732,0.13967893,0.11939643,0.06575188
0.12328035,0.10735027,0.100418605,0.10318476,0.0870624,0.15565443,0.13793819,0.120203935,0.064907044
0.11707502,0.123969235,0.097528264,0.12531741,0.09041729,0.12620287,0.11535675,0.08951796,0.114615194
0.11019025,0.09941929,0.11801431,0.11374178,0.14014392,0.12123528,0.09478071,0.09231601,0.11015844
0.1266444,0.0940728,0.11289886,0.11495582,0.10598505,0.10971284,0.09717727,0.11075241,0.12780055
0.11327027,0.11150887,0.10465158,0.11554637,0.114836544,0.11400771,0.14733243,0.10958706,0.0692592
0.11170801,0.103908174,0.103283145,0.099904194,0.13776293,0.1364846,0.11736786,0.122005604,0.06757548
0.10890585,0.115861885,0.10654085,0.10541416,0.09924476,0.11535479,0.11296109,0.12320683,0.11250974
0.106716104,0.118059,0.10856204,0.11951055,0.11595358,0.1315466,0.11279193,0.12082143,0.066038735
0.11055448,0.10294669,0.09064431,0.13410974,0.104802065,0.13580707,0.11147933,0.090093896,0.11956241
0.107402265,0.10590252,0.10605872,0.11942848,0.12571402,0.1120396,0.14501567,0.11161727,0.066821486
0.12037093,0.09614193,0.10731159,0.14038645,0.12147787,0.105650984,0.13043897,0.10854683,0.06967445
0.117097005,0.11209554,0.094386056,0.105430104,0.10757081,0.116528206,0.11086899,0.11113799,0.124885306
0.11004687,0.120344825,0.1122779,0.108064905,0.13219431,0.10115239,0.1204185,0.12011968,0.075380586
0.13488227,0.10059477,0.10925158,0.11691832,0.08845319,0.11068365,0.15310772,0.11904255,0.06706598
0.08746908,0.10348488,0.124610335,0.1127446,0.11633294,0.1150841,0.13782114,0.111236565,0.0912164
0.10718221,0.12450689,0.10624446,0.112518854,0.12745656,0.10326858,0.09091044,0.12766428,0.10024772
0.09850326,0.10722711,0.11322125,0.13339914,0.10380658,0.10325274,0.12005119,0.12976275,0.090775944
0.12223294,0.10576689,0.1039375,0.11646723,0.14236319,0.114293434,0.12743153,0.092901185,0.074606076
0.0991874,0.1216364,0.12253394,0.11521742,0.11064498,0.0987199,0.11252829,0.1256423,0.09388937
0.15001439,0.11659872,0.10055262,0.116731256,0.10696894,0.104057096,0.11014648,0.12781915,0.06711138
0.11109923,0.13373432,0.11614577,0.12036449,0.11094548,0.0968988,0.10339486,0.13722281,0.07019427
0.11150282,0.11265709,0.11782488,0.1059242,0.10148482,0.114761665,0.1203314,0.112573236,0.102939874
0.10550913,0.10620167,0.123252764,0.11602789,0.09681478,0.118209034,0.11536381,0.112609945,0.10601096
0.12163586,0.122931436,0.1098287,0.106592305,0.10950954,0.10411519,0.1204858,0.13685256,0.06804857
0.12086717,0.10098525,0.101420045,0.12261311,0.13247615,0.11801379,0.12138684,0.114691526,0.067546114
0.10775428,0.112728275,0.10835658,0.10291369,0.1117187,0.11095489,0.11473909,0.11707893,0.11375551
0.112176195,0.110961534,0.10264633,0.12556218,0.10715197,0.112011485,0.10657109,0.12485797,0.09806124
0.12786166,0.10127414,0.10298144,0.12153842,0.12809022,0.1007043,0.1369252,0.11163433,0.06899029
0.10145487,0.11151749,0.10258915,0.120519675,0.123446696,0.11439509,0.12123461,0.117092706,0.08774971
0.10505496,0.114381365,0.116583936,0.11359221,0.114990406,0.118191145,0.110185385,0.10598019,0.10104037
0.1141332,0.11191675,0.10330778,0.105786,0.13390492,0.10055565,0.1419793,0.12072852,0.06768786
0.14118533,0.115361996,0.11748878,0.11300155,0.07729772,0.106108,0.08812327,0.13530427,0.10612908
0.106283866,0.109920226,0.09752533,0.097511314,0.12806661,0.13686083,0.13843994,0.11685838,0.0685335
0.11673102,0.10852938,0.10549956,0.13549738,0.09038265,0.12330555,0.112496704,0.1394251,0.06813267
0.1221346,0.13570438,0.118700996,0.105725385,0.08835459,0.11607103,0.08965564,0.12749827,0.09615512
0.11666384,0.09647732,0.09879367,0.097183175,0.12248721,0.13478875,0.1515496,0.121654786,0.060401637
0.12883306,0.11196326,0.0966869,0.09590256,0.117287986,0.0986345,0.11481694,0.16957264,0.06630214
0.105241664,0.092749044,0.1186914,0.11038483,0.11485866,0.11338091,0.14269842,0.1103105,0.091684595
0.11136155,0.12393309,0.11033757,0.10371809,0.10618502,0.10388321,0.14795361,0.123367794,0.069260046
0.11879821,0.10536025,0.111687295,0.11766831,0.10063354,0.10855177,0.10523118,0.1276781,0.10439134
0.11881288,0.12918824,0.09118056,0.116547145,0.112479396,0.12063294,0.10858581,0.089203395,0.11336965
0.12907034,0.11777452,0.10841988,0.100935295,0.0899556,0.10981234,0.092958786,0.10190357,0.14916968
0.10815955,0.108725086,0.09834354,0.10250298,0.11475845,0.12921238,0.09701463,0.12071435,0.12056903
0.10726783,0.11481248,0.105406575,0.10832392,0.11581417,0.11800953,0.11811159,0.10931093,0.102942996
0.11104713,0.11585102,0.09879965,0.100683644,0.121485464,0.10782599,0.13733827,0.107965246,0.099003546
0.120580666,0.10801032,0.10544733,0.10334699,0.12742399,0.11151202,0.11214915,0.10846624,0.10306332
0.09454935,0.09272539,0.10016199,0.15094896,0.13118614,0.09559279,0.14445986,0.10340479,0.086970694
0.100223675,0.11695272,0.10212891,0.11624533,0.109484896,0.14161453,0.118518375,0.12476351,0.07006806
0.103982,0.1118779,0.101194955,0.15619142,0.1339309,0.097445786,0.12040477,0.108732246,0.06624003
0.10303476,0.118873335,0.09781764,0.107951455,0.10994924,0.09401341,0.11246347,0.12732565,0.12857103
0.13576648,0.10057263,0.10646994,0.11681187,0.092158474,0.120930366,0.10722609,0.1090071,0.11105707
0.10512471,0.1095082,0.113622285,0.110697694,0.13880588,0.10260647,0.12828358,0.12382687,0.06752434
0.10379056,0.12225448,0.099619366,0.10564067,0.10966959,0.09935758,0.115189955,0.1292837,0.11519409
0.12443632,0.11366065,0.12084533,0.09257445,0.12339776,0.10870913,0.12288101,0.12539284,0.06810253
0.10903204,0.10708989,0.11076869,0.11996617,0.12056029,0.10482185,0.11138426,0.114857085,0.10151966
0.10890756,0.105930276,0.10592531,0.124596044,0.09635642,0.112556905,0.11648311,0.121880844,0.107363485
0.16137964,0.095184244,0.10553862,0.12106005,0.074572764,0.10440079,0.09690066,0.118776955,0.122186266
0.12676662,0.14061256,0.09195208,0.10401125,0.10253792,0.10685522,0.08830202,0.09998604,0.13897626
0.10884683,0.1380162,0.11047799,0.102174364,0.12989388,0.100484475,0.11439543,0.12486936,0.07084145
0.10849395,0.1270999,0.098490484,0.13640782,0.112549715,0.1257685,0.09702096,0.087417066,0.106751606
0.10898631,0.11203417,0.113355026,0.114004016,0.104572125,0.11354522,0.117610194,0.11792809,0.09796489
0.103254,0.109679684,0.10136202,0.11386591,0.14857696,0.10599845,0.13559268,0.11468703,0.066983275
0.11316604,0.108132035,0.10368988,0.102589965,0.10960228,0.10347461,0.097491525,0.12363079,0.13822286
0.13593489,0.11618111,0.095737934,0.09806886,0.11024022,0.10668248,0.11688716,0.11655048,0.10371686
0.110285215,0.10573087,0.110084705,0.12749226,0.104669236,0.106791355,0.11680994,0.110188894,0.1079475
0.10735323,0.12881222,0.11567944,0.11367086,0.12217639,0.09188856,0.12460451,0.12751395,0.06830083
0.13994494,0.10108175,0.09904929,0.099573895,0.106502704,0.113874815,0.12401572,0.11164022,0.10431665
0.12779664,0.11474998,0.11948312,0.13487363,0.09005813,0.10798341,0.092523776,0.12389165,0.08863964
0.10876224,0.12769742,0.1223202,0.108851634,0.11121636,0.105212025,0.12585361,0.12047534,0.069611154
0.10550031,0.11609903,0.11666943,0.107844874,0.09727566,0.12614577,0.10278586,0.12357407,0.104104996
0.10588428,0.12004972,0.11161543,0.13086297,0.09342021,0.11065662,0.08545116,0.13177592,0.11028371
0.10090394,0.110762626,0.10276222,0.105618455,0.11987336,0.093702324,0.10688959,0.12790327,0.13158423
0.11065178,0.118407436,0.10198393,0.095075145,0.13949618,0.10537663,0.12787203,0.115981124,0.085155785
0.10894361,0.10819796,0.11229878,0.10451884,0.13517903,0.12240231,0.09513846,0.14595708,0.06736395
0.11527736,0.13737763,0.10735049,0.10548697,0.10141329,0.12139364,0.10862416,0.09280343,0.11027302
0.11816793,0.10701639,0.12875211,0.111499876,0.07976993,0.119571805,0.102390364,0.119437076,0.11339451
0.177629,0.09209815,0.100872606,0.12256224,0.108117096,0.108515315,0.108162306,0.11580835,0.06623494
0.13130687,0.093114205,0.12482702,0.12321123,0.10647109,0.10688873,0.09541161,0.10902846,0.10974081
0.107482255,0.10924867,0.13459665,0.1028619,0.12953871,0.10768105,0.12623961,0.11729295,0.065058224
0.117957264,0.11077768,0.10359186,0.10495233,0.14074826,0.111010514,0.12341221,0.11312795,0.074421965
0.10289192,0.1334889,0.104122736,0.11517103,0.117906325,0.10544985,0.099014394,0.13023119,0.091723695
0.13301054,0.11032511,0.1058048,0.10098305,0.111856945,0.11496255,0.12688631,0.09902024,0.097150475
0.11843845,0.10704589,0.1029831,0.112678245,0.098797336,0.115095004,0.10231409,0.1327972,0.10985066
0.113900885,0.10632613,0.11346574,0.12793703,0.0854546,0.111581154,0.102735855,0.119783595,0.11881502
0.10468313,0.10622797,0.11470504,0.11514024,0.14022906,0.10952237,0.11854778,0.1243424,0.06660204
0.10388141,0.09815462,0.11823788,0.12240418,0.09348511,0.10813553,0.11764272,0.1086842,0.12937436
0.14857033,0.110812716,0.094903454,0.095535226,0.12832855,0.094601445,0.13439228,0.124338776,0.06851722
0.10434203,0.11075554,0.12959214,0.104695864,0.10504855,0.1295869,0.10424158,0.08911873,0.122618675
0.10369355,0.11725235,0.099236466,0.11709152,0.123996176,0.10269488,0.10450195,0.14579916,0.08573399
0.11867784,0.11253832,0.10613539,0.11062592,0.10005709,0.12214204,0.1073827,0.13060403,0.091836676
0.10371624,0.119469166,0.10407166,0.108958185,0.11709435,0.106084764,0.11334535,0.1196745,0.10758578
0.117890954,0.120570734,0.10107319,0.10397106,0.13195586,0.100632004,0.13863839,0.118291005,0.06697683
0.10167466,0.1329664,0.10797177,0.11836786,0.122740984,0.10607742,0.13107356,0.10999743,0.06912988
0.13533333,0.10998565,0.13805231,0.10617733,0.092009895,0.10710552,0.12153022,0.120207846,0.06959786
0.10400001,0.109656535,0.0868763,0.10463246,0.108537376,0.1355718,0.123903766,0.11559389,0.11122784
0.11578533,0.13940448,0.09095534,0.111952074,0.10983405,0.13956547,0.08740538,0.08838735,0.11671051
0.09569314,0.11305481,0.10265298,0.120968066,0.09960633,0.101248145,0.09107584,0.1758103,0.09989042
0.10320928,0.1076202,0.11004701,0.13627583,0.079556204,0.11587535,0.09913997,0.122092344,0.12618384
0.132932,0.09418473,0.11688274,0.10472577,0.111070275,0.1049142,0.10939397,0.10390579,0.12199053
0.1094869,0.12006549,0.11381726,0.118919335,0.11341165,0.11867676,0.1313838,0.10766569,0.06657314
0.12303978,0.100911565,0.13885768,0.09899214,0.12974441,0.10229891,0.11832181,0.11839629,0.06943743
0.10715274,0.12891753,0.11110868,0.12096704,0.124320954,0.09290253,0.12264298,0.12381425,0.06817327
0.103257,0.10665603,0.10162324,0.1076876,0.17552906,0.10876108,0.11724029,0.11154188,0.06770383
0.17162484,0.10936388,0.10658486,0.09406214,0.09168465,0.10978461,0.10053796,0.11298398,0.10337307
0.106251754,0.11289413,0.106085956,0.10366625,0.115950525,0.117473215,0.11263066,0.10976158,0.115285926
0.123441204,0.11622363,0.10952079,0.10244322,0.117445484,0.10181517,0.12974207,0.10847535,0.09089308
0.11968089,0.101290494,0.086050026,0.10335013,0.14266661,0.12143491,0.11428512,0.09601459,0.11522723
0.11427385,0.10480946,0.1188012,0.11139695,0.09677854,0.11577496,0.115249895,0.11452864,0.10838649
0.10533987,0.11761711,0.09316481,0.10661773,0.10634038,0.12853424,0.10301793,0.14490896,0.094459005
0.12149944,0.1312917,0.1345196,0.10339135,0.086007066,0.12303299,0.09593993,0.102903515,0.10141441
0.112454705,0.11758318,0.09685345,0.12312966,0.15666117,0.093601316,0.11564428,0.11942974,0.06464246
0.097045295,0.11847626,0.118944705,0.10394775,0.11441994,0.10532539,0.10956567,0.12441804,0.10785698
0.11843288,0.10642018,0.13302168,0.11148512,0.11290624,0.108748324,0.13715623,0.106260866,0.06556843
0.10238082,0.13617338,0.10794322,0.103923835,0.14679196,0.09608091,0.12200828,0.11552755,0.06917004
0.15445827,0.11259427,0.09893336,0.13435397,0.08504912,0.09875212,0.121546134,0.12811525,0.0661975
0.18153334,0.10769353,0.09755284,0.097269475,0.118308134,0.11743635,0.10348627,0.11085496,0.06586514
0.1355761,0.114026286,0.10296123,0.10844799,0.09972114,0.106855616,0.114213005,0.111991175,0.10620746
0.10821141,0.12906854,0.09422805,0.11118708,0.09418782,0.1054451,0.12312623,0.114225455,0.1203203
0.14134647,0.10574045,0.10642989,0.106811084,0.09225908,0.12891832,0.12890546,0.12113525,0.06845396
0.10409415,0.09892402,0.11036286,0.1237917,0.11191516,0.106463924,0.11236535,0.112423405,0.119659476
0.10915712,0.11555025,0.10058162,0.117364034,0.15317732,0.11074365,0.11824608,0.109000064,0.06617989
0.10718634,0.109421715,0.1205066,0.11375516,0.10157694,0.1366381,0.11453471,0.09335163,0.10302883
0.15284318,0.09986484,0.10359917,0.10050384,0.11903216,0.10444822,0.1072411,0.10625723,0.10621027
0.10555396,0.11640088,0.11843361,0.110581316,0.12714949,0.09824775,0.10845949,0.1270597,0.08811381
0.10762961,0.11089683,0.10683041,0.09407659,0.10364924,0.11055554,0.122501984,0.11209689,0.13176289
0.09970457,0.10573964,0.103408195,0.11646781,0.114983805,0.11498726,0.09908273,0.12708138,0.11854463
0.10582208,0.10521016,0.10870929,0.09544199,0.09880088,0.166058,0.13651045,0.120007895,0.06343929
0.10687717,0.11314754,0.12141162,0.1043828,0.09533787,0.12209619,0.11308716,0.1062647,0.11739489
0.101021096,0.11555831,0.109017305,0.124760136,0.09603668,0.12299778,0.10380504,0.10567488,0.12112872
0.10922574,0.10645917,0.100759186,0.11825586,0.12128637,0.109897226,0.1201035,0.108598255,0.105414666
0.152609,0.10180814,0.10550336,0.15455507,0.09660693,0.1087857,0.11521515,0.09964425,0.065272406
0.112626806,0.11298428,0.1315175,0.10811024,0.1020647,0.112466894,0.11714859,0.104430884,0.098650075
0.13122226,0.10652317,0.10587037,0.10612913,0.095523134,0.109395,0.10305394,0.13562514,0.10665786
0.10777093,0.11243045,0.10401353,0.10759759,0.10460036,0.11724539,0.11053617,0.12340381,0.112401806
0.12093685,0.10276743,0.12558891,0.09610306,0.11107448,0.107766055,0.098696865,0.115413286,0.12165307
0.10205754,0.104566135,0.10255341,0.12070717,0.11692998,0.14785455,0.111731835,0.12905794,0.06454148
0.14416477,0.12074633,0.10293594,0.11256058,0.08852642,0.123621,0.092776276,0.10139831,0.11327038
0.12629539,0.12072486,0.103466235,0.10425687,0.13798445,0.09837314,0.115177445,0.12617423,0.06754736
