another_bug_proba,break_bug_proba,electro_bug_proba,engine_check_proba,engine_fuel_proba,engine_ignition_proba,engine_overheat_proba,gear_stick_proba,wheel_shake_proba
0.123379653925069,0.1231746012885867,0.0877937733648029,0.0999754429143811,0.1395583363736368,0.1122410001612416,0.1545420391225808,0.1399286928337709,0.0194064600159298
0.1267887573249644,0.1125586417001682,0.092576164627938,0.1058113220102446,0.1396448562661953,0.1179482359453658,0.1491928192327377,0.1368910950472139,0.0185881078451717
0.1250669104277096,0.1078758424742185,0.0958718985406294,0.1083816698826695,0.1337190862376984,0.1229276251098678,0.1492776480190058,0.1376805809658343,0.0191987383423664
0.1092706230695242,0.1220515946183809,0.1044564586674781,0.1089721649430136,0.1020578841444954,0.1081940677060116,0.1228144295578119,0.1362317718215615,0.0859510054717226
0.1156794548164167,0.1164343458888208,0.1074051160568692,0.1081184585042496,0.099692671975825,0.1116482499758038,0.1105726157729539,0.1318150259925713,0.0986340610164894
0.1256278083257336,0.1115489701494868,0.1129486367949289,0.1083177787291265,0.1107260038667307,0.1049918473985799,0.1194125849106188,0.1228642347470214,0.0835621350777728
0.111477400203394,0.1181954808137412,0.1074212319889864,0.1075849955332548,0.102814070507231,0.1116646591292117,0.1145773631498979,0.1288171496897474,0.097447648984535
0.1182745473281037,0.1130356521411981,0.1040313903153332,0.1060138588274928,0.1087231054122869,0.1245378913704574,0.1027763869158659,0.1196279794662644,0.102979188222997
0.1192131096593757,0.1164535632413622,0.1020515571284253,0.1165896006904975,0.1002701583797711,0.1045528590828552,0.1150197863446107,0.1323949359337723,0.0934544295393297
0.1138920778837124,0.117114824889422,0.1011879672089046,0.1129579406924454,0.1062035751215077,0.1182589202099659,0.1063810320720952,0.1166038719054211,0.1073997900165254
0.1159135142090356,0.119573150156291,0.1082575831277337,0.101524768762586,0.106201192093179,0.1074079727057101,0.1236642718638016,0.131746823965303,0.0857107231163596
0.1209906227522998,0.1118242295981646,0.1145224691625124,0.1046076492301666,0.1112687055742664,0.1113888957350451,0.1179507233776229,0.1226980308402385,0.0847486737296835
0.1165099629020926,0.1179150439234877,0.0979863437397979,0.1131231243491113,0.1074247211807689,0.1179086565908492,0.1054560167906611,0.1187071190912679,0.1049690114319629
0.1165660335601447,0.1193379199259166,0.088233402369543,0.1112293633710558,0.1382911152880907,0.1132053607813741,0.155812312876102,0.1371267271022522,0.0201977647255206
0.1284521976704105,0.119926789265875,0.1074016393344896,0.1078753035995911,0.0953907447663442,0.105086730269735,0.1215452018319414,0.1227608995222969,0.0915604937393159
0.1201982318304476,0.1191051567552273,0.1009157077295425,0.1097863622104181,0.1051312698619131,0.1190748807580307,0.1004238116959906,0.1166093734480442,0.1087552057103856
0.1146099817867693,0.1164080605715108,0.1040088372835976,0.1048402306082044,0.1035647133435206,0.1156173674494103,0.1090730424404198,0.1272653305901203,0.1046124359264465
0.1182492698932706,0.1159264048879097,0.0868621894122824,0.1152233612026453,0.1428280684388237,0.117259112019518,0.1571765451121576,0.1301908462782304,0.016284202755162
0.1343612978013808,0.110462591519574,0.095686079500025,0.1242542485157394,0.1359085992805594,0.1150439849750223,0.1458435149851425,0.12078899894036,0.0176506844821962
0.1167878323443839,0.1169625361765727,0.0988494146107104,0.1131572063252661,0.1074349697876551,0.1177292764227814,0.1056532399952383,0.1180295829679276,0.1053959413694643
0.115995889701684,0.114500377031006,0.1027920598995567,0.1118491481079376,0.1070312769126602,0.1175076950956505,0.1068712232193913,0.1184110046550039,0.1050413253771094
0.1322856177754532,0.1042517131515427,0.0939819611832364,0.1089348689743763,0.1374275296206436,0.1328689239765275,0.1435963006136018,0.1280387598900012,0.0186143248146168
0.1174816578214327,0.1107444195200195,0.1084491826080051,0.1106038167416631,0.101966192538463,0.1212818962721153,0.1055232898226925,0.1258199338516539,0.0981296108239545
0.1130722657207923,0.1206395056348742,0.0791367404735069,0.117470844599162,0.1463204078609059,0.1141052331576228,0.1660548900855671,0.1245027636618523,0.0186973488057161
0.1556929661247634,0.1108841577004444,0.0839417110305126,0.1273733581819015,0.1156521208039638,0.1052446107687998,0.1587678569761509,0.1198312021328202,0.022612016280643
0.1146959386366855,0.1195079567862333,0.1041172871866008,0.1048320040690668,0.1066362310248498,0.1071510443449943,0.1207647278602455,0.1296697779683608,0.092625032122963
0.1175365453761631,0.1089509794427358,0.1111650300055063,0.112257047834031,0.1070134950339776,0.1199313379338561,0.1053662854078326,0.1198195189144041,0.0979597600514931
0.1234085180094345,0.1211119446211592,0.0879290677380464,0.1097431361789211,0.1340208895185025,0.1108366425922533,0.1543174154136573,0.1392359587040352,0.0193964272239899
0.1244164155667845,0.1202972546874223,0.1040264535604796,0.1059997773407385,0.1008420245893998,0.1040611189146809,0.1199101405370983,0.1281002102842278,0.0923466045191679
0.1120708147164869,0.1205125906188629,0.1050098256004833,0.1052534153871517,0.1029975858426422,0.1116635190985828,0.1217789248549803,0.1270009722451186,0.0937123516356908
0.1247493334111476,0.1091138932692961,0.1091096334693593,0.1105528215180567,0.1033985961721066,0.1128141903381994,0.1066188987201903,0.124661597800482,0.0989810353011615
0.1298856761327591,0.1151332783782011,0.10732859356917,0.1103596932708247,0.0999532025428369,0.1108314431136055,0.1059383980284249,0.122513638881519,0.0980560760826583
0.1086407297624073,0.1172130657594573,0.1063995668815562,0.1052174497981278,0.1035677517484087,0.1164947548901404,0.110700494642776,0.1302037935738086,0.1015623929433172
0.1249337775933625,0.1110466341815508,0.1119964379064736,0.1133769447634678,0.1024254800097388,0.1151829797231215,0.1039252418175026,0.1199685570121703,0.0971439469926116
0.1398841785363466,0.1155893444957718,0.0860068260998779,0.1164320123739656,0.1272848204292162,0.1193239634527461,0.1419435784178338,0.1330270731667319,0.0205082030275098
0.1153422174919069,0.1167480764418639,0.1045601258574277,0.1067625378208979,0.1029587707961888,0.1152244619910973,0.1091882841922681,0.1248648000302656,0.1043507253780834
0.1163729421563651,0.1160015849204597,0.1005005642844801,0.1132537078885242,0.1076779860421706,0.1168841457728094,0.1067313201986488,0.11748701165781,0.1050907370787318
0.1174255621608525,0.1164667956547053,0.1043817686560553,0.1057495342289844,0.1011782985205706,0.1148078255259381,0.1077340648646028,0.1269393170509368,0.1053168333373538
0.1202702954776495,0.1153789923605987,0.1106258245033655,0.1074912107537304,0.1079801502851009,0.1087030181388631,0.1158401541581081,0.1249447614854029,0.0887655928371805
0.1213592228798032,0.117427323939823,0.1062975550562288,0.1050690391780397,0.1062029384697067,0.1042185290121422,0.1200223366937674,0.1289405873540786,0.09046246741641
0.1189550786434481,0.1128865045327133,0.1125212945417914,0.1087909048507257,0.1040718128767188,0.1105391595470339,0.1071647443306513,0.1275092604153779,0.0975612402615391
0.1245044394096912,0.1154589573863201,0.0905083332994708,0.1072352728689813,0.1314821865895661,0.115123888564159,0.1575569992286222,0.1408356470627328,0.0172942755904561
0.1109660335409457,0.1202606465166771,0.1047418373269723,0.1075814885096008,0.1055190102311382,0.1256390831844164,0.1008764380716201,0.1200875029888189,0.1043279596298101
0.1159633001597724,0.1114801540204995,0.109385398695694,0.1093279011406491,0.1077839591534424,0.1146308968471161,0.1084754964117087,0.1246118620730208,0.0983410314980966
0.1274008840111283,0.1105220234766618,0.1098984515244336,0.1091508991194105,0.1082233025973074,0.1078215430559787,0.1197208761651167,0.1237881409520355,0.0834738790979271
0.1500053832498656,0.1146174386885551,0.0827042440198806,0.1130290897584265,0.1190719022067963,0.0994302386451084,0.1778851128880915,0.1244164248886799,0.0188401656545958
0.1329125442898815,0.1063908836161014,0.092713583700198,0.1079298879083496,0.1399159542943439,0.123055565456741,0.1485841820636914,0.1308371231246519,0.0176602755460408
0.1123402890776714,0.1152011434303044,0.1022750761587875,0.1149157278475344,0.1038589892513752,0.1127696239357848,0.1113276694795206,0.1299571341885613,0.0973543466304601
0.1140844651945076,0.1152593063718655,0.1028821768649145,0.118422964900003,0.1036145522871773,0.1036670754853634,0.1170192567364124,0.1351479103205142,0.0899022918392416
0.1108246507648814,0.120424934928334,0.09176865830213,0.1057985845526577,0.1409658487145032,0.1135881183679711,0.1541647675711778,0.1422090856860799,0.0202553511122646
0.1331262990077359,0.1096729823490646,0.1140747079919466,0.1162532954829123,0.0978468073168279,0.1088355837208638,0.105284639028873,0.1199679425023739,0.0949377425994016
0.1179372077005159,0.1187210485891524,0.1082146158756227,0.1052370649499377,0.103815541615171,0.1067047562670032,0.1288596493251194,0.1261717840386452,0.084338331638832
0.1234792298663183,0.1100705592317912,0.0939234957599304,0.1104836446172981,0.1351569903569596,0.1123784108178719,0.1554803497966565,0.1415739081605697,0.0174534113926038
0.1159041923689649,0.1139377436231055,0.0913550349377577,0.1131479585733497,0.1355068381624768,0.1158062649831568,0.1570826613625933,0.1375320046159066,0.0197273013726885
0.1170247547953188,0.1110386361920358,0.1086637966917637,0.1087365084325807,0.107369750467226,0.1177623838322216,0.1056187989104447,0.1230068991426295,0.1007784715357787
0.1128267981695003,0.1159755394873351,0.1016305646199516,0.1154452814644649,0.1046070783015208,0.1132235643807381,0.1102022437303526,0.1289903678566688,0.0970985619894674
0.1406529157045464,0.1085888793585977,0.0937869797356803,0.1076816364867626,0.1306421384754252,0.1215243495427825,0.1464295747207362,0.1310112136018674,0.0196823123736015
0.1205896939016441,0.1162105292068671,0.0924032995638024,0.1130502640259776,0.1262538504422825,0.1145935247018362,0.150322735690646,0.1477773875709285,0.0187987148960154
0.119715562823037,0.1206094193985194,0.1074787867742533,0.1097484666442965,0.0932919625246995,0.1127069995376486,0.1090833061769911,0.124455473627198,0.1029100224933566
0.1148702005921205,0.1174866153271547,0.0889222338769418,0.1081467278615231,0.1406532069858315,0.1189503703440173,0.1577750854760418,0.1329344655094027,0.0202610940269663
0.1112618210131455,0.1160701970212544,0.10544009534055,0.1067924704573635,0.1056242322606706,0.1129490794474898,0.1106605387291352,0.1294768455167172,0.1017247202136733
0.1165425102561414,0.1162678498416116,0.1089400691740255,0.1088683005202825,0.1002450237098771,0.1064891642496609,0.1142114036066634,0.1309699696725543,0.097465708969183
0.1122565854634068,0.1183547874013154,0.1021613571435755,0.10952862832516,0.1075516621017336,0.108252396006749,0.1196907087082999,0.1327534205413011,0.0894504543084582
0.1208761118464372,0.1171489124408558,0.1070766981856405,0.1094579632709134,0.1020802184156001,0.1023514566859659,0.1169128572270812,0.1299202304847408,0.0941755514427647
0.1241577433613285,0.1135332597567071,0.0937899188513478,0.105413082146675,0.1448435501893504,0.1170763599853032,0.1461519156887278,0.1365191905001355,0.0185149795204242
0.1194403058820021,0.1230875063532941,0.1058858402515536,0.109300709167181,0.0943046289997278,0.1113541530568762,0.1125522412539409,0.1219809842727519,0.102093630762672
0.1265947584147074,0.1241735445721711,0.0873096145629278,0.099294229168118,0.1387778081947423,0.110344549785784,0.1543746029696185,0.1396975119099637,0.0194333804219669
0.1180681981193245,0.1165094720412287,0.0905756109043998,0.0993475892364594,0.1395159209463551,0.1080323394924215,0.1708318401836537,0.1396175651492078,0.0175014639269493
0.1224857909396922,0.1194423843870411,0.1027862170379505,0.1171661815055441,0.0996312797986359,0.1080377002182777,0.1070515309009,0.1261968685480192,0.097202046663939
0.1114479395834627,0.117844894871892,0.1037425050734057,0.1151409134618641,0.101640890349769,0.1066298758710598,0.1170702243583697,0.136798756278809,0.0896840001513677
0.1312269117065016,0.1192507702080679,0.1082574827214335,0.1118252199900008,0.0943104197381988,0.0990116523149142,0.1141052798538132,0.1263944200115955,0.0956178434554743
0.1179667252847315,0.1176731123174543,0.1093329353425732,0.104480053276889,0.1045871329329451,0.1050524545224624,0.1244709608019744,0.1322822930076032,0.0841543325133666
0.1239977764172815,0.1138429296610508,0.0914661551904858,0.1086455131254049,0.130123292319999,0.1142197379188011,0.1575217160484214,0.1427779856150288,0.0174048937035264
0.1311298779776706,0.1025892220513653,0.0963441193585954,0.1107679175618355,0.1334496677228035,0.1320692864067799,0.145142451158536,0.1301126761202559,0.0183947816421575
0.1376328693767366,0.1100238112992896,0.0951090379664664,0.0992628058223883,0.1331160701080899,0.1136803095900806,0.1563413064473373,0.1377873816390905,0.0170464077505203
0.1164710079342141,0.1163054233119312,0.1038679312658684,0.1104038725878083,0.108542033890191,0.1174373133437911,0.1030351423633202,0.116986754806865,0.1069505204960101
0.1208050036448345,0.118719978365349,0.1028754076433222,0.1084212463407808,0.1017265969754729,0.1120056555824796,0.1070691212921925,0.1220197176332318,0.1063572725223362
0.1153133696777606,0.117898238858355,0.1060083776360203,0.1089553375477934,0.0971315122123827,0.1145327231707376,0.1113872688022189,0.12547252766638,0.1033006444283511
0.1196469666887549,0.1150502794495678,0.0770543814124187,0.1135473334189347,0.1396118471255124,0.1102540922003012,0.1772356186099819,0.1307004612811589,0.016899019813369
0.1331955447209009,0.1061242711923856,0.093521521329682,0.104463359787435,0.144015402159897,0.1201376705578287,0.1480532925307067,0.1335548882455042,0.0169340494756597
0.1135235799014184,0.1131767143726621,0.1083505461831149,0.1079010687083958,0.1091122617756665,0.1170335951029727,0.105817477077727,0.1239736063738021,0.1011111505042401
0.1244904879453441,0.1161294010858791,0.0895203939945956,0.1152862500287759,0.1355163642260618,0.1271867849591608,0.139496868807616,0.1311515460808537,0.0212219028717128
0.1145189563528321,0.1176101999115854,0.100832506999937,0.1129567227855332,0.1060558635472072,0.1166245770548258,0.1076744691824731,0.1178546704570517,0.1058720337085544
0.1226356278961758,0.1120809025226108,0.094078072412217,0.1043060921706959,0.1448718453830348,0.1209559319654489,0.1460837017782687,0.136480384308631,0.0185074415629167
0.128798466139213,0.1205239610445826,0.0987552292763685,0.1156122464963178,0.1286550439360653,0.1097214532572666,0.1521769475342429,0.1269253628928225,0.0188312894231204
0.1143028548194462,0.1177217795781115,0.1019057017917164,0.1128948991771972,0.1068819652992412,0.1201914212637922,0.1052888447043457,0.1165184173290851,0.1042941160370641
0.1279992055897555,0.1226808726003304,0.1022921308713772,0.1079463529395648,0.1406389358322113,0.1103963366238463,0.1443096333334092,0.1253544434409684,0.0183820887685365
0.1353458981182217,0.1113937984774789,0.0927259934093323,0.1058441476330243,0.1334007540623496,0.1205028101255411,0.1478163172046858,0.1343388154538818,0.0186314655154841
0.1146043499414814,0.1105670098392432,0.1133626705504688,0.1105289198741512,0.1015394883612553,0.1259645334551132,0.1050138488206341,0.1224448978339759,0.0959742813236766
0.1185027757171887,0.1137340268282182,0.1051776729852412,0.1146850618707977,0.1016798243814628,0.1093437450150096,0.1084895353498966,0.1307111074741422,0.0976762503780427
0.1105267372975938,0.1220370389274183,0.1089216698158711,0.1076132111935466,0.0991639831927248,0.1077233419843674,0.1172708664836007,0.1342558109032762,0.0924873402016007
0.1147736177912358,0.1155713936048701,0.0792856309436797,0.1186150836958477,0.1431566841825673,0.1122551137756749,0.1725030760904408,0.1251355178839608,0.0187038820317224
0.1204125474085428,0.1097731522070371,0.1120405103398287,0.1153272922823415,0.1061939242475327,0.1115812312682142,0.109091004336092,0.1236990449099311,0.0918812930004797
0.1227825614170518,0.1170024005959888,0.0890617775814225,0.1111306106753812,0.1377291801351231,0.1126330190421432,0.1574186455131547,0.1327997972095175,0.019442007830217
0.1220352411476586,0.1149624761364826,0.0890295026396706,0.1175158690943088,0.1307193912824487,0.1167109798523071,0.1482972427581748,0.1417425239095373,0.0189867731794113
0.1147148042140613,0.1122061734781325,0.1091182445794328,0.1095131981148273,0.1085476924243393,0.1153650306472799,0.1059928149211432,0.124230745971066,0.1003112956497174
0.1134004397273348,0.1129230757162576,0.1084295191279282,0.108291970335962,0.1100022900641447,0.1174418001608524,0.1051909687577522,0.122000381614201,0.1023195544955668
0.1129573463059166,0.120641788562698,0.0907330479659198,0.1088391708827934,0.1395481625751383,0.1119780427389264,0.1562557831011178,0.1396334520438329,0.0194132058236564
0.1305935361133886,0.1085124712025365,0.0925140293391036,0.1060108052870039,0.1486349269175839,0.1241617742458717,0.1406937960806197,0.130611200408976,0.0182674604049158
0.1164669966797714,0.1137630733269949,0.1116284079290657,0.1076750692671772,0.1048729256454399,0.1124969919378227,0.1119219910911121,0.1256765343671307,0.095498009755485
0.125000973560263,0.1105045285370292,0.1082932513016222,0.1116959683964636,0.1032921639687147,0.110727780549298,0.1097875103856982,0.1258230463019694,0.0948747769989411
0.131963940589201,0.114926926328129,0.0880317717711817,0.1199187953897559,0.128948784127165,0.117553670236288,0.144037631818058,0.1344123138685463,0.0202061658716749
0.1110213455078802,0.1162363737291941,0.1045778450364756,0.114812122761962,0.1009599305774993,0.1128287941611947,0.1124114370593108,0.1324177559179949,0.0947343952484881
0.1102754618434679,0.1161296774446309,0.1081179995668469,0.1103886345755697,0.1015880834522007,0.1197833494750021,0.1093398152851938,0.124382930872257,0.0999940474848306
0.1258286345247967,0.1144637006018755,0.0859697135971,0.1128892810992692,0.1331800369800747,0.1138135854202329,0.1564246255818798,0.1390387914516302,0.0183916307431406
0.1293385858317154,0.115147864323389,0.1076052815766876,0.1090486693247171,0.0951088111435299,0.1079081400822587,0.1063890715451193,0.12593456337358,0.1035190127990026
0.1362296074993529,0.1053286903542435,0.0916776651461747,0.1052022181129786,0.1392397228833137,0.12017071983014,0.1515760957354567,0.1336966224221605,0.016878658016179
0.1349185875153681,0.1169459620045446,0.0890439481039593,0.1158499990128166,0.1295375567578871,0.126774973569308,0.1371768837668035,0.128176337598622,0.0215757516706905
0.1291580538297741,0.1101824839591689,0.1114197650148763,0.11329510267403,0.0980891571909236,0.1199616667438565,0.1003827712582419,0.1173433842362826,0.1001676150928456
0.1373740040950663,0.101077062092667,0.0958459569690113,0.1028170134446313,0.1380009660173961,0.118642651657583,0.1566388102367093,0.1335485481248811,0.0160549873620541
0.1233041079264415,0.1325339320044056,0.1068635707667925,0.1243036851254686,0.1353058291477468,0.1171371689833267,0.1254920278017572,0.1065963371698094,0.0284633410742514
0.1265496327067106,0.1084085399624797,0.1131798479277208,0.1078828746789895,0.1107934570952789,0.1061473559946073,0.1212671461974289,0.1224119843776471,0.0833591610591367
0.127239790662976,0.1117020922915033,0.0936318446178699,0.101334335937319,0.1364931262709189,0.1135800981752251,0.1573162522887868,0.1417762465542713,0.0169262132011294
0.112385620010645,0.1124988432927831,0.1085381468682604,0.1069669721148551,0.1103978138103158,0.1208536484770454,0.1032777328630368,0.1223956044043419,0.1026856181587162
0.1150883921066743,0.1189188965393097,0.0997852447858996,0.1123496488650736,0.1075547995247971,0.1209388360606352,0.1041183487343813,0.1166311074171202,0.1046147259661087
0.1218509920272371,0.1181447038558737,0.1016723250143483,0.1150056149894585,0.0999617172383787,0.1140650443520504,0.105269348918551,0.1161566541748228,0.1078735994292791
0.123774254000836,0.1087684484778335,0.1105447116028153,0.1075232568676944,0.1045141681593338,0.1172552273047126,0.1015480604891698,0.1238617686482645,0.1022101044493399
0.117222410095785,0.1120503846969135,0.1083105856961105,0.1100063629779675,0.1041915996559439,0.1148674337483638,0.1113309351566245,0.1273670379610536,0.0946532500112372
0.1225024508095348,0.1180712947011757,0.1061069717401838,0.1027165524803803,0.1053447580324243,0.104138834992515,0.1260823886051783,0.1281260724957105,0.0869106761428968
0.1238770241639078,0.1168912002535497,0.1069274372349162,0.1039010727884138,0.105540609164816,0.104232825285372,0.1223368987641897,0.1279309681604132,0.0883619641844212
0.1145888831046641,0.1170925816737624,0.1069203408667329,0.1080826649117492,0.1046762494513493,0.1052075394810449,0.1271209248266684,0.1352655779838376,0.0810452377001909
0.1314239455991359,0.1034865587212471,0.099139864345654,0.1143033594748984,0.1316830102581215,0.1247677721237405,0.1407442240281559,0.1364340581725531,0.0180172072764931
0.1231426263017954,0.1158110805100705,0.0872094088685729,0.1164454393663335,0.1356863750177424,0.1201978799739211,0.1455334900951461,0.1361726440099092,0.0198010558565086
0.1102284932412158,0.1216503063218424,0.1028471713632815,0.1022511759926794,0.1096417622071675,0.1113601088501248,0.1124031577508223,0.1303555059341288,0.099262318338737
0.1209564193349553,0.1113710985344794,0.1102134457166767,0.108956443159684,0.107028984743736,0.1100739999716467,0.106487091093234,0.1252210375966816,0.0996914798489059
0.130209709826191,0.1076896815257932,0.0931568794695631,0.107824860837077,0.1463339823909008,0.1218745505754922,0.1430344797150331,0.132465398285339,0.0174104573746102
0.1174952042014801,0.11236359640747,0.1065077984629154,0.1095648062389745,0.1073819987756548,0.1150455847174226,0.1091063964017084,0.1259272527555616,0.0966073620388125
0.118887644699252,0.1183086314831886,0.089476471088227,0.0988098289927907,0.1395776493423849,0.1101431850605492,0.1685995128263663,0.1386351735574884,0.0175619029497525
